Material;Centro;Almac‚n;Clase de movimiento;Stock especial;Documento material;Posici¢n doc.mat.;Fecha contabiliz.;Ctd.en UM entrada;Un.medida de entrada;Descripci¢n del material;Importe ML;Centro de coste;Referencia
2689;BPC1;CC01;201;;4902524428;8;2024-04-09 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;452;452
2689;BPC1;CC01;201;;4902524336;3;2024-04-09 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;434;434
2689;BPC1;CC01;201;;4902524431;11;2024-04-09 00:00:00;-10;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-148388,97;931;931
2689;BPC1;CC01;201;;4902524421;12;2024-04-09 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;317;317
2689;BPC1;CC01;201;;4902524306;11;2024-04-09 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;343;343
2689;BPC1;CC01;201;;4902524424;2;2024-04-09 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;918;E125
2689;BPC1;CC01;201;;4902524303;9;2024-04-09 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;915;915
2689;BPC1;CC01;201;;4902524312;3;2024-04-09 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;435;435
2689;BPC1;CC01;201;;4902524423;8;2024-04-09 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;304;E140
2689;BPC1;CC01;201;;4902524297;3;2024-04-09 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;433;433
2689;BPC1;CC01;201;;4902524288;7;2024-04-09 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;933;933
2689;BPC1;CC01;201;;4902524293;12;2024-04-09 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;376;376
2689;BPC1;CC01;201;;4902524302;5;2024-04-09 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;310;310
2689;BPC1;CC01;201;;4902524287;1;2024-04-09 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;409;409
2689;BPC1;CC01;201;;4902524308;7;2024-04-09 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;358;358
2689;BPC1;CC01;201;;4902524281;15;2024-04-09 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;439;439
2689;BPC1;CC01;201;;4902524279;10;2024-04-09 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;928;928
2689;BPC1;CC01;201;;4902524278;2;2024-04-09 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;395;395
2689;BPC1;CC01;201;;4902524422;11;2024-04-09 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;411;411
2689;BPC1;CC01;201;;4902524415;5;2024-04-09 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;921;921
2689;BPC1;CC01;201;;4902524296;11;2024-04-09 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;361;361
2689;BPC1;CC01;201;;4902524301;15;2024-04-09 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;338;338
2689;BPC1;CC01;201;;4902524307;4;2024-04-09 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;370;370
2689;BPC1;CC01;201;;4902524230;14;2024-04-08 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;415;415
2689;BPC1;CC01;201;;4902524165;11;2024-04-08 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;305;305
2689;BPC1;CC01;201;;4902524231;25;2024-04-08 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;307;307
2689;BPC1;CC01;201;;4902524224;4;2024-04-08 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;450;450
2689;BPC1;CC01;201;;4902524217;10;2024-04-08 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;337;337
2689;BPC1;CC01;201;;4902524174;8;2024-04-08 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;328;328
2689;BPC1;CC01;201;;4902524167;11;2024-04-08 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;329;329
2689;BPC1;CC01;201;;4902524170;5;2024-04-08 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;352;352
2689;BPC1;CC01;201;;4902524218;4;2024-04-08 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;403;403
2689;BPC1;CC01;201;;4902524166;14;2024-04-08 00:00:00;-10;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-148388,97;392;392
2689;BPC1;CC01;201;;4902524164;6;2024-04-08 00:00:00;-7;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-103872,28;366;366
2689;BPC1;CC01;201;;4902524163;3;2024-04-08 00:00:00;-12;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-178066,77;900;900
2689;BPC1;CC01;201;;4902524173;13;2024-04-08 00:00:00;-14;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-207744,56;324;324
2689;BPC1;CC01;201;;4902524171;7;2024-04-08 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;413;413
2689;BPC1;CC01;201;;4902524136;12;2024-04-05 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;918;918
2689;BPC1;CC01;201;;4902524121;8;2024-04-05 00:00:00;-10;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-148388,97;303;303
2689;BPC1;CC01;201;;4902524145;7;2024-04-05 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;400;400
2689;BPC1;CC01;201;;4902524023;6;2024-04-05 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;330;330
2689;BPC1;CC01;201;;4902524138;6;2024-04-05 00:00:00;-20;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-296777,95;340;340
2689;BPC1;CC01;201;;4902524141;14;2024-04-05 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;351;351
2689;BPC1;CC01;201;;4902524135;6;2024-04-05 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;914;914
2689;BPC1;CC01;201;;4902524142;8;2024-04-05 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;308;308
2689;BPC1;CC01;201;;4902524122;4;2024-04-05 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;912;E032
2689;BPC1;CC01;201;;4902524029;10;2024-04-05 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;408;408
2689;BPC1;CC01;201;;4902524022;13;2024-04-05 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;425;425
2689;BPC1;CC01;201;;4902524125;6;2024-04-05 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;420;420
2689;BPC1;CC01;201;;4902524087;15;2024-04-05 00:00:00;-7;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-103872,28;346;346
2689;BPC1;CC01;201;;4902524030;8;2024-04-05 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;353;353
2689;BPC1;CC01;201;;4902524140;7;2024-04-05 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;380;380
2689;BPC1;CC01;201;;4902524027;7;2024-04-05 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;332;332
2689;BPC1;CC01;201;;4902524010;3;2024-04-04 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;339;339
2689;BPC1;CC01;201;;4902524000;7;2024-04-04 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;348;348
2689;BPC1;CC01;201;;4902523830;12;2024-04-04 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;325;325
2689;BPC1;CC01;201;;4902523952;10;2024-04-04 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;378;378
2689;BPC1;CC01;201;;4902523938;8;2024-04-04 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;350;350
2689;BPC1;CC01;201;;4902523936;6;2024-04-04 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;416;416
2689;BPC1;CC01;201;;4902523829;13;2024-04-04 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;913;E104
2689;BPC1;CC01;201;;4902523822;4;2024-04-04 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;454;454
2689;BPC1;CC01;201;;4902523831;15;2024-04-04 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;902;902
2689;BPC1;CC01;201;;4902523828;8;2024-04-04 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;300;300
2689;BPC1;CC01;201;;4902523994;5;2024-04-04 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;347;347
2689;BPC1;CC01;201;;4902523823;6;2024-04-04 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;389;389
2689;BPC1;CC01;201;;4902523820;1;2024-04-04 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;919;919
2689;BPC1;CC01;201;;4902524001;4;2024-04-04 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;359;359
2689;BPC1;CC01;201;;4902523821;8;2024-04-04 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;316;316
2689;BPC1;CC01;201;;4902523818;7;2024-04-04 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;371;371
2689;BPC1;CC01;201;;4902523934;11;2024-04-04 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;419;419
2689;BPC1;CC01;201;;4902523819;3;2024-04-04 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;363;363
2689;BPC1;CC01;201;;4902523990;6;2024-04-04 00:00:00;-10;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-148388,97;356;356
2689;BPC1;CC01;201;;4902523834;18;2024-04-04 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;427;427
2689;BPC1;CC01;201;;4902524003;4;2024-04-04 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;349;E022
2689;BPC1;CC01;201;;4902523810;11;2024-04-04 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;309;309
2689;BPC1;CC01;201;;4902523833;12;2024-04-04 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;321;321
2689;BPC1;CC01;201;;4902523825;2;2024-04-04 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;429;429
2689;BPC1;CC01;201;;4902523998;6;2024-04-04 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;424;424
2689;BPC1;CC01;201;;4902523932;12;2024-04-04 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;451;451
2689;BPC1;CC01;201;;4902523933;6;2024-04-04 00:00:00;-7;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-103872,28;923;923
2689;BPC1;CC01;201;;4902523937;6;2024-04-04 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;345;345
2689;BPC1;CC01;201;;4902523813;16;2024-04-04 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;386;386
2689;BPC1;CC01;201;;4902523991;8;2024-04-04 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;922;922
2689;BPC1;CC01;201;;4902523648;1;2024-04-03 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-59355,59;334;334
2689;BPC1;CC01;201;;4902523762;15;2024-04-03 00:00:00;-12;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-178066,77;349;349
2689;BPC1;CC01;201;;4902523675;10;2024-04-03 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;925;925
2689;BPC1;CC01;201;;4902523660;10;2024-04-03 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-74194,49;944;944
2689;BPC1;CC01;201;;4902523786;5;2024-04-03 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;417;417
2689;BPC1;CC01;201;;4902523645;22;2024-04-03 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;374;374
2689;BPC1;CC01;201;;4902523657;8;2024-04-03 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-118711,18;314;314
2689;BPC1;CC01;201;;4902523799;7;2024-04-03 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-44516,69;382;382
2689;BPC1;CC01;201;;4902523649;20;2024-04-03 00:00:00;-9;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-133550,08;318;318
2689;BPC1;CC01;201;;4902523650;8;2024-04-03 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-89033,38;315;315
2689;BPC1;CC01;201;;4902523659;8;2024-04-03 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-29677,79;393;393
2689;BPC1;CC01;101;;5000198543;1;2024-03-27 00:00:00;450;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;5805000;;1-19784
2689;BPC1;CC01;201;;4902523488;3;2024-03-27 00:00:00;-50;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-774259,82;130;165
2689;BPC1;CC01;201;;4902523266;10;2024-03-26 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;907;907
2689;BPC1;CC01;101;;5000198444;1;2024-03-26 00:00:00;400;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;5160000;;1-19871
2689;BPC1;CC01;201;;4902523272;12;2024-03-26 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,38;913;913
2689;BPC1;CC01;201;;4902523287;1;2024-03-26 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;912;912
2689;BPC1;CC01;201;;4902523263;1;2024-03-26 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;377;377
2689;BPC1;CC01;201;;4902523264;1;2024-03-26 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,37;307;307
2689;BPC1;CC01;201;;4902523440;7;2024-03-26 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,82;388;388
2689;BPC1;CC01;201;;4902523207;2;2024-03-25 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;326;326
2689;BPC1;CC01;201;;4902523070;15;2024-03-25 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,37;455;455
2689;BPC1;CC01;201;;4902523073;8;2024-03-25 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;438;438
2689;BPC1;CC01;201;;4902523208;2;2024-03-25 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;451;451
2689;BPC1;CC01;201;;4902523183;4;2024-03-25 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;356;356
2689;BPC1;CC01;201;;4902523235;3;2024-03-25 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;302;E127
2689;BPC1;CC01;201;;4902523190;12;2024-03-25 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,83;362;362
2689;BPC1;CC01;201;;4902523068;1;2024-03-25 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,83;427;427
2689;BPC1;CC01;201;;4902523167;12;2024-03-25 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;316;316
2689;BPC1;CC01;201;;4902522924;4;2024-03-22 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,82;302;302
2689;BPC1;CC01;201;;4902522753;3;2024-03-21 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;912;E032
2689;BPC1;CC01;201;;4902522748;5;2024-03-21 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,83;390;390
2689;BPC1;CC01;201;;4902522889;1;2024-03-21 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;304;E140
2689;BPC1;CC01;201;;4902522888;3;2024-03-21 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;367;367
2689;BPC1;CC01;201;;4902522689;1;2024-03-20 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;919;919
2689;BPC1;CC01;201;;4902522698;8;2024-03-20 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;942;942
2689;BPC1;CC01;201;;4902522488;7;2024-03-19 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,82;306;306
2689;BPC1;CC01;201;;4902522595;2;2024-03-19 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,82;923;923
2689;BPC1;CC01;201;;4902522593;6;2024-03-19 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;430;430
2689;BPC1;CC01;201;;4902522490;8;2024-03-19 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,38;398;398
2689;BPC1;CC01;201;;4902522525;2;2024-03-19 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;431;431
2689;BPC1;CC01;201;;4902522301;9;2024-03-15 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;418;418
2689;BPC1;CC01;201;;4902522231;10;2024-03-15 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,83;339;339
2689;BPC1;CC01;201;;4902522304;4;2024-03-15 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,83;434;434
2689;BPC1;CC01;201;;4902522242;8;2024-03-15 00:00:00;-1;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-16519,27;356;356
2689;BPC1;CC01;201;;4902522213;9;2024-03-14 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;311;311
2689;BPC1;CC01;201;;4902522081;9;2024-03-14 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;922;922
2689;BPC1;CC01;201;;4902522189;1;2024-03-14 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,82;300;300
2689;BPC1;CC01;201;;4902521976;6;2024-03-13 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,83;395;395
2689;BPC1;CC01;201;;4902521924;12;2024-03-12 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;337;337
2689;BPC1;CC01;201;;4902521926;1;2024-03-12 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-132154,2;943;943
2689;BPC1;CC01;201;;4902521851;7;2024-03-12 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,82;396;396
2689;BPC1;CC01;201;;4902521859;4;2024-03-12 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;317;317
2689;BPC1;CC01;201;;4902521848;12;2024-03-12 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-132154,2;346;346
2689;BPC1;CC01;201;;4902521856;14;2024-03-12 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;914;914
2689;BPC1;CC01;201;;4902521715;4;2024-03-11 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;405;E075
2689;BPC1;CC01;201;;4902521677;2;2024-03-11 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-132154,2;940;940
2689;BPC1;CC01;201;;4902521714;1;2024-03-11 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;345;345
2689;BPC1;CC01;201;;4902521678;7;2024-03-11 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;302;E127
2689;BPC1;CC01;201;;4902521681;2;2024-03-11 00:00:00;-15;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-247789,12;900;900
2689;BPC1;CC01;201;;4902521687;19;2024-03-11 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,38;307;307
2689;BPC1;CC01;201;;4902521551;16;2024-03-08 00:00:00;-10;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-165192,75;322;322
2689;BPC1;CC01;201;;4902521546;5;2024-03-08 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;428;428
2689;BPC1;CC01;201;;4902521550;4;2024-03-08 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;931;E143
2689;BPC1;CC01;201;;4902521558;15;2024-03-08 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;365;365
2689;BPC1;CC01;201;;4902521556;9;2024-03-08 00:00:00;-1;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-16519,28;354;354
2689;BPC1;CC01;201;;4902521503;17;2024-03-07 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;400;400
2689;BPC1;CC01;201;;4902521362;10;2024-03-07 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;350;350
2689;BPC1;CC01;201;;4902521505;5;2024-03-07 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;361;361
2689;BPC1;CC01;201;;4902521370;15;2024-03-07 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-132154,2;340;340
2689;BPC1;CC01;201;;4902521372;11;2024-03-07 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,37;411;411
2689;BPC1;CC01;201;;4902521363;4;2024-03-07 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;433;433
2689;BPC1;CC01;201;;4902521338;1;2024-03-06 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;350;E020
2689;BPC1;CC01;201;;4902521298;6;2024-03-06 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;921;921
2689;BPC1;CC01;201;;4902521286;4;2024-03-06 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-132154,2;441;441
2689;BPC1;CC01;201;;4902521295;4;2024-03-06 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-132154,2;425;425
2689;BPC1;CC01;201;;4902521208;14;2024-03-06 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,37;912;912
2689;BPC1;CC01;201;;4902521296;9;2024-03-06 00:00:00;-6;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-99115,65;378;378
2689;BPC1;CC01;201;;4902521207;13;2024-03-06 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,83;310;310
2689;BPC1;CC01;201;;4902521337;10;2024-03-06 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;402;402
2689;BPC1;CC01;201;;4902521241;8;2024-03-06 00:00:00;-2;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-33038,55;370;370
2689;BPC1;CC01;201;;4902521293;5;2024-03-06 00:00:00;-1;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-16519,28;372;372
2689;BPC1;CC01;201;;4902521343;4;2024-03-06 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;380;380
2689;BPC1;CC01;201;;4902521334;15;2024-03-06 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,38;913;E104
2689;BPC1;CC01;201;;4902521330;1;2024-03-06 00:00:00;-3;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-49557,82;359;359
2689;BPC1;CC01;201;;4902521206;1;2024-03-06 00:00:00;-5;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-82596,37;931;E142
2689;BPC1;CC01;201;;4902521288;2;2024-03-06 00:00:00;-8;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-132154,2;422;422
2689;BPC1;CC01;201;;4902521314;5;2024-03-06 00:00:00;-4;UNI;Rollo CLIENTE TERMICO 80mmX597m NCR 6622;-66077,1;912;E032
